,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b,w
0,batch110,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,15,22,24,22491,37,22454,22454,,0.08097685185185188,7.959249999999998,68,0,94,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch111,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,16,27,24,34347,48,34299,34299,,0.044342592592592614,9.2761875,69,0,93,0/4,0,0,10,0.999,0.8,5,50000,10000,10
0,batch112,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,16,24,12079,28,12051,12051,,0.07369753086419753,6.957541666666667,77,0,103,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch113,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,19,27,24,20454,49,20405,20405,,0.03537037037037037,5.930395833333333,84,0,110,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch114,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,21,24,30908,37,30871,30871,,0.11138888888888888,8.361416666666665,70,0,95,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch115,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,18,27,24,9728,50,9678,9678,,0.14601851851851858,7.688958333333333,89,0,113,0/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch116,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,21,24,9658,35,9623,9623,,0.09408950617283951,6.225937500000001,56,0,79,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch117,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,24,24,34972,37,34935,34935,,0.05769907407407406,8.375708333333334,67,0,91,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch118,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,16,25,24,13755,45,13710,13710,,0.0938024691358024,6.898083333333332,100,0,127,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch119,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,20,23,24,12365,44,12321,12321,,0.15106481481481482,7.188437499999998,64,0,88,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch120,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,23,24,12664,42,12622,12622,,0.08159259259259258,5.152083333333334,77,0,102,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch121,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,20,34,24,11358,57,11301,11301,,0.1846990740740741,6.921666666666668,114,0,142,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch122,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,16,24,24,9277,42,9235,9235,,0.1112345679012346,5.425208333333335,88,0,110,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch123,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,22,24,15415,33,15382,15382,,0.07242592592592591,7.5745625,64,0,91,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch124,False,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,14,22,24,15285,36,15249,15249,,0.11381944444444445,7.712562500000001,64,0,88,0/7,0,0,10,0.999,0.8,5,50000,10000,10
