,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b,w
0,batch212,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,29,44,37,23215,80,23135,13000,app30,0.03285185185185188,5.365416666666667,305,0,342,1/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch213,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,31,30,29580,56,29524,9451,app03+app31,0.01729938271604938,6.312458333333333,90,0,125,2/11,0,0,10,0.999,0.8,5,50000,10000,10
0,batch214,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,18,25,30,29473,45,29428,19355,app00,0.022067901234567897,9.73125,198,0,234,1/10,0,0,10,0.999,0.8,5,50000,10000,10
0,batch215,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,29,34,30,21942,61,21881,21818,,0.02395061728395062,7.253229166666666,134,0,164,0/10,0,0,10,0.999,0.8,5,50000,10000,10
0,batch216,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,33,31,16797,56,16741,16689,,0.0215354938271605,7.680729166666668,128,0,156,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch217,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,25,29,44431,38,44393,14372,app10+app11+app21,0.00462037037037037,5.503541666666667,100,0,129,3/11,0,0,10,0.999,0.8,5,50000,10000,10
0,batch218,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,26,41,33,17591,72,17519,17425,,0.03523148148148147,7.620937500000001,210,0,244,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch219,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,15,24,28,19556,34,19522,19470,,0.01584259259259259,7.969770833333333,106,0,138,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch220,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,18,28,27,28526,50,28476,28452,,0.015115740740740744,8.0228125,93,0,120,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch221,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,27,39,35,24726,73,24653,24549,,0.024976851851851847,7.871666666666666,197,0,227,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch222,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,24,49,35,27671,82,27589,27510,,0.034660493827160514,8.407958333333331,352,0,394,0/11,0,0,10,0.999,0.8,5,50000,10000,10
0,batch223,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,20,41,35,23537,66,23471,23357,,0.031032407407407404,8.647791666666667,306,0,347,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch224,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,39,29,12049,60,11989,11968,,0.03379629629629628,6.8127916666666675,269,0,307,0/8,0,0,10,0.999,0.8,5,50000,10000,10
