,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b,w
0,batch014,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,30,35,12519,50,12469,12375,,0.12118518518518513,1.7105833333333333,206,0,236,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch015,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,22,34,17427,41,17386,17282,,0.06370370370370372,1.3798125,160,0,191,0/11,0,0,10,0.999,0.8,5,50000,10000,10
0,batch016,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,19,30,37,12479,56,12423,12218,,0.1728703703703703,1.6481250000000003,167,0,196,0/12,0,0,10,0.999,0.8,5,50000,10000,10
0,batch017,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,18,31,18068,31,18037,17974,,0.04673148148148147,1.54325,128,0,155,0/14,0,0,10,0.999,0.8,5,50000,10000,10
0,batch018,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,18,29,40,22474,53,22421,22235,,0.07070987654320987,1.4939583333333333,138,0,166,0/11,0,0,10,0.999,0.8,5,50000,10000,10
0,batch019,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,14,22,31,8179,37,8142,8090,,0.06594444444444444,1.0914583333333334,157,0,186,0/13,0,0,10,0.999,0.8,5,50000,10000,10
0,batch020,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,24,30,10655,40,10615,10573,,0.09535493827160495,1.723395833333333,163,0,195,0/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch021,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,17,26,37,11734,47,11687,11572,,0.10819444444444447,2.167020833333334,240,0,278,0/13,0,0,10,0.999,0.8,5,50000,10000,10
0,batch022,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,15,30,38,12917,52,12865,12761,,0.08078549382716049,1.6297500000000003,220,0,252,0/10,0,0,10,0.999,0.8,5,50000,10000,10
0,batch023,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,29,33,9999,43,9956,9904,,0.09208333333333332,1.8438541666666666,131,0,160,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch024,True,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,16,26,30,11675,43,11632,11569,,0.10996604938271604,1.6733749999999998,113,0,142,0/10,0,0,10,0.999,0.8,5,50000,10000,10
