,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b,w
0,batch110,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,19,24,22485,31,22454,22454,,0.06997685185185189,7.959249999999998,58,0,83,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch111,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,20,24,34336,37,34299,34299,,0.032935185185185185,9.2761875,51,0,75,0/4,0,0,10,0.999,0.8,5,50000,10000,10
0,batch112,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,15,24,12077,26,12051,12051,,0.06875925925925926,6.957541666666667,72,0,98,0/7,0,0,10,0.999,0.8,5,50000,10000,10
0,batch113,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,20,24,20441,36,20405,20405,,0.03002777777777779,5.930395833333333,61,0,85,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch114,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,19,24,30903,32,30871,30871,,0.10151234567901232,8.361416666666665,63,0,86,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch115,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,13,21,24,9590,37,9553,9553,,0.12925925925925932,7.688958333333333,59,0,82,0/8,0,0,10,0.999,0.8,5,50000,10000,10
0,batch116,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,21,24,9658,35,9623,9623,,0.09408950617283951,6.225937500000001,56,0,79,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch117,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,20,24,34966,31,34935,34935,,0.04089351851851852,8.375708333333334,58,0,82,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch118,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,18,24,14004,31,13973,13973,,0.07204320987654317,6.898083333333332,75,0,101,0/9,0,0,10,0.999,0.8,5,50000,10000,10
0,batch119,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,16,19,24,12357,36,12321,12321,,0.13069444444444442,7.188437499999998,49,0,73,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch120,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,14,20,24,12693,36,12657,12657,,0.07816666666666666,5.152083333333334,65,0,88,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch121,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,15,25,24,11343,42,11301,11301,,0.1377083333333333,6.921666666666668,84,0,111,0/5,0,0,10,0.999,0.8,5,50000,10000,10
0,batch122,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,17,24,9265,30,9235,9235,,0.08574074074074074,5.425208333333335,55,0,78,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch123,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,11,18,24,15410,28,15382,15382,,0.05599074074074073,7.5745625,56,0,81,0/6,0,0,10,0.999,0.8,5,50000,10000,10
0,batch124,False,False,SA_ROUTING_SA_SCHEDULING_COMB,16,8,12,20,24,15281,32,15249,15249,,0.10520833333333338,7.712562500000001,58,0,82,0/7,0,0,10,0.999,0.8,5,50000,10000,10
