,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23228,73,23155,23057,,0.01,4.88,40376,0,40407,0/14,0,0,1000000,0.8,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23235,78,23157,23058,,0.01,4.88,40366,0,40398,0/14,0,0,1000000,0.8,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23537,60,23477,23379,,0.01,4.88,40707,0,40738,0/14,0,0,1000000,0.8,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23048,60,22988,22890,,0.01,4.88,40398,0,40428,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22898,73,22825,22727,,0.01,4.88,40653,0,40683,0/14,0,0,1000000,0.8,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23537,60,23477,23379,,0.01,4.88,40580,0,40610,0/14,0,0,1000000,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23374,60,23314,23216,,0.01,4.88,40597,0,40629,0/14,0,0,1000000,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23206,69,23137,23036,,0.01,4.88,40306,0,40339,0/14,0,0,1000000,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22913,84,22829,22728,,0.01,4.88,40664,0,40695,0/14,0,0,1000000,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23374,60,23314,23216,,0.01,4.88,40649,0,40678,0/14,0,0,1000000,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23218,78,23140,23038,,0.01,4.88,40535,0,40567,0/14,0,0,1000000,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23537,60,23477,23379,,0.01,4.88,40414,0,40444,0/14,0,0,1000000,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40381,0,40412,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23374,60,23314,23216,,0.01,4.88,40597,0,40628,0/14,0,0,1000000,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23050,62,22988,22890,,0.01,4.88,40703,0,40732,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23215,61,23154,23056,,0.01,4.88,40341,0,40371,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23214,60,23154,23056,,0.01,4.88,40497,0,40526,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23373,59,23314,23216,,0.01,4.88,40557,0,40589,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23214,60,23154,23056,,0.01,4.88,40541,0,40574,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23195,61,23134,23036,,0.01,4.88,40504,0,40535,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40617,0,40649,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23196,62,23134,23036,,0.01,4.88,40545,0,40575,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22885,60,22825,22727,,0.01,4.88,40336,0,40366,0/14,0,0,100000000,0.999999,0.1,5,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22886,61,22825,22727,,0.01,4.88,40705,0,40735,0/14,0,0,1,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22894,68,22826,22728,,0.01,4.88,40346,0,40379,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23200,66,23134,23036,,0.01,4.88,40641,0,40671,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22888,63,22825,22727,,0.01,4.88,40465,0,40495,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23374,60,23314,23216,,0.01,4.88,40296,0,40325,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23053,65,22988,22890,,0.01,4.88,40578,0,40609,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,22893,68,22825,22727,,0.01,4.88,40822,0,40850,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23537,60,23477,23379,,0.01,4.88,40437,0,40467,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23199,65,23134,23036,,0.01,4.88,40450,0,40481,0/14,0,0,10,0.9,0.9,15,50000,10000
0,medium1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,16,8,23,34,37,23374,60,23314,23216,,0.01,4.88,40629,0,40659,0/14,0,0,10,0.9,0.9,15,50000,10000
