,Testcase,Security,Redundancy,Method,# ES,# Switches,# Streams,# Receiver Tasks,# Tasks,Total cost,Routing cost,Scheduling cost,Normal application latency,Infeasible Apps,"Bandwidth use (Mean,%)","CPU use (Mean,%)",Optimization Time (ms),First feasible solution time (ms),Total Runtime (ms),Infeasible apps,Overlapping number,Stream with overlap,Tstart,alpha,Prmv,k,a,b
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580128,0,580147,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580134,0,580150,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580144,0,580161,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580135,0,580152,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580082,0,580102,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580080,0,580096,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580110,0,580129,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13304,27,13277,13233,,0.01,5.63,580118,0,580134,0/7,0,0,100000000,0.999999,0.1,5,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580076,0,580096,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580087,0,580104,0/7,0,0,1,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580099,0,580118,0/7,0,0,1,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580121,0,580147,0/7,0,0,1,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580104,0,580122,0/7,0,0,1,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580101,0,580118,0/7,0,0,1,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580130,0,580148,0/7,0,0,1,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580084,0,580102,0/7,0,0,1,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580089,0,580107,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.01,5.63,580104,0,580121,0/7,0,0,1000000,0.9,0.9,15,50000,10000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13304,27,13277,13233,,0.012325263157894737,5.634791666666667,580022,0,580050,0/7,0,0,10000,0.999999,0.1,5,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052627,5.634791666666667,580113,0,580138,0/7,0,0,10000,0.9,0.9,30,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13304,27,13277,13233,,0.012325263157894737,5.634791666666667,580063,0,580085,0/7,0,0,1,0.9999,0.5,10,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052627,5.634791666666667,580050,0,580072,0/7,0,0,1,0.8,0.5,30,50000,10000,1000
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13304,27,13277,13233,,0.011862105263157893,5.634791666666667,580090,0,580115,0/7,0,0,10,0.999999,0.9,5,50000,10000,5
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052628,5.634791666666667,580035,0,580057,0/7,0,0,10000,0.9999,0.1,15,50000,10000,10
0,small1,True,True,SA_ROUTING_SA_SCHEDULING_COMB,8,4,10,16,20,13303,26,13277,13233,,0.011777368421052634,5.634791666666667,580062,0,580085,0/7,0,0,10000,0.99,0.7,15,50000,10000,10
